Shrinkage w,Sharpe Ratio,Return,Volatility,Max DD,Holding Period,Turnover,Transaction Costs
0.2,1.664052560759828,0.8238030518434112,0.4950583120206563,-0.3486351014689129,40.52615692194734,0.04935084281127284,0.03602611525222918
0.4,1.78123854567056,0.848160554115132,0.47616337305110124,-0.30643220373809654,40.67817496233193,0.04916641422217206,0.0358914823821856
0.6,1.8391703574695346,0.8765464764977166,0.47659884955069276,-0.28182282008108805,40.464688584025836,0.04942580976119351,0.03608084112567126
0.8,1.8334258029825656,0.9104092570370363,0.4965618218942965,-0.32345053808592966,39.88412443364898,0.05014526527534006,0.036606043650998246
1.0,1.773670736922719,0.9513602679886689,0.5363792998238549,-0.3791790916559211,38.92692689176783,0.05137831726508457,0.03750617160351174
