strategy,ann_ret,ann_vol,sharpe,max_dd,coins_per_day
"$1,000,000",0.08791710925627831,0.24455763554788879,0.35949443598158504,-0.5668605519275886,189.08243375858686
"$5,000,000",0.09468692108250379,0.25818583085663643,0.3667394169863677,-0.5569143879807212,149.85034347399412
"$20,000,000",0.16391705156176578,0.2882685437231032,0.5686262172233976,-0.49993544674248913,86.55446516192346
"$50,000,000",0.18249855930840653,0.3298744360834474,0.5532364419479913,-0.5946486001192173,48.820412168792934
"$100,000,000",0.41579036485783366,0.3827603433036964,1.086294262537877,-0.5979169891184062,29.99116781157998
